edad,sexo,tipo_universidad,prom_estudio_dia,prom_dia_whatsapp,prom_ciclo_pasado,ciclo,total_cursos_actuales,actividad_extracurricular_actual,horas_ejercicio_semanal,horas_sueño_xnoche,red_mas_usada,tiempo_max_sin_redes_dia,notificaciones_estudio_diario,dias_redes_antes_de_dormir,tipo_contenido_redes_sociales,satisfaccion_interaccion_social_presencial,afecta_concentracion_rendimiento,impacto_redes_actividades_extracurriculares,impacto_redes_salud_mental,momento_uso_redes_sociales,uso_redes_academicas,satisfaccion_rendimiento_academico,interaccion_persona_amigos_redes,frecuencia_descubrimiento_actividades_redes,prom_dia_instagram,prom_dia_tiktok,prom_dia_linkedin,prom_dia_x
21,Masculino,Privada,6,Entre 1-3 horas,12,9,5,No participo en ninguna,1,8,Whatsapp,1,10,7,Entretenimiento,4,3,No tiene efecto,4,Noche(6pm-12 am),Sí,3,13,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,3.5,Entre 1-3 horas,13.37,6,6,Deportes,8,7,Whatsapp,2,8,7,Entretenimiento,4,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,4,2,3,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,2,Entre 6-9 horas,13.8,6,6,Voluntariado,5,6,Tiktok,3,4,7,Noticias,3,4,No tiene efecto,3,Noche(6pm-12 am),Sí,3,4,4,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,4.5,Entre 3-6 horas,20,2,5,Deportes,1,6,Whatsapp,3,5,7,Entretenimiento,4,3,Motiva,1,Noche(6pm-12 am),Sí,5,1,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,3,Entre 1-3 horas,12,3,7,No participo en ninguna,0,6,Tiktok,8,8,7,Noticias,4,3,No tiene efecto,3,Noche(6pm-12 am),Sí,2,2,4,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,3,Entre 1-3 horas,14.8,3,6,No participo en ninguna,0,7,X (Twitter),2,5,7,Entretenimiento,2,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,2,0,2,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas
18,Femenino,Privada,2.5,Entre 1-3 horas,18,2,6,Club Académico,3,6,Whatsapp,1,15,4,Entretenimiento,4,4,Motiva,4,NA,Sí,4,5,4,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Pública,4,Entre 3-6 horas,14.6,5,6,No participo en ninguna,4,6,Whatsapp,1,12,7,Entretenimiento,3,4,No tiene efecto,5,Noche(6pm-12 am),Sí,3,1,3,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
21,Masculino,Privada,1,Entre 3-6 horas,13,4,6,No participo en ninguna,1,7,Whatsapp,1,20,7,Entretenimiento,5,5,Desmotiva,5,Noche(6pm-12 am),Sí,1,5,1,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4,Entre 1-3 horas,0,1,5,No participo en ninguna,5,7,Facebook / meta,24,2,5,Entretenimiento,4,4,Desmotiva,4,Tarde (12 pm - 6pm),Sí,3,2,2,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,4,Entre 1-3 horas,14,4,6,No participo en ninguna,3,6,Tiktok,4,6,7,Entretenimiento,3,5,No tiene efecto,4,Noche(6pm-12 am),Sí,3,0,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,5,Entre 1-3 horas,12.48,4,5,No participo en ninguna,0,5,Whatsapp,0,5,2,Entretenimiento,4,5,Desmotiva,5,Tarde (12 pm - 6pm),Sí,3,7,4,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,2,Entre 3-6 horas,18,10,4,Arte,8,6,Instagram,1,5,7,Entretenimiento,3,3,Motiva,3,Noche(6pm-12 am),Sí,5,2,4,Entre 3-6 horas,Entre 3-6 horas,Entre 1-3 horas,Entre 1-3 horas
21,Masculino,Privada,4,Entre 1-3 horas,17,6,7,No participo en ninguna,1,8,Whatsapp,2,3,7,Entretenimiento,5,2,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,0,3,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Pública,4,Entre 1-3 horas,12,5,5,Club Académico,7,6,Whatsapp,6,4,5,Entretenimiento,4,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,3,2,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,3,Entre 6-9 horas,13.8,3,4,No participo en ninguna,5,7,Whatsapp,2,10,5,Entretenimiento,5,3,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,4,0,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 3-6 horas
20,Masculino,Privada,7,Entre 3-6 horas,13,4,5,No participo en ninguna,7,7,Whatsapp,2,75,7,Entretenimiento,5,2,No tiene efecto,4,Noche(6pm-12 am),Sí,3,5,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,5,Entre 1-3 horas,14,4,7,No participo en ninguna,4,6,Whatsapp,2,15,7,Entretenimiento,4,2,Motiva,1,Noche(6pm-12 am),Sí,3,0,2,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,7,Entre 1-3 horas,17.6,3,6,No participo en ninguna,4,7,Tiktok,1,12,7,Entretenimiento,2,4,Desmotiva,3,Madrugada (12am-6am),Sí,4,2,2,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
17,Masculino,Privada,1,Entre 1-3 horas,15,3,6,No participo en ninguna,4,7,Instagram,0,9,7,Socializar,4,3,No tiene efecto,3,Tarde (12 pm - 6pm),No,3,10,1,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,8,Entre 1-3 horas,11,4,6,No participo en ninguna,1,6,X (Twitter),24,3,7,Entretenimiento,4,4,Motiva,2,Madrugada (12am-6am),Sí,2,0,4,0 horas (no lo uso),Entre 6-9 horas,0 horas (no lo uso),Entre 9-12 horas
22,Masculino,Privada,2,Entre 1-3 horas,16,6,6,Deportes,12,7,Instagram,2,10,7,Entretenimiento,4,3,Motiva,3,Noche(6pm-12 am),Sí,4,2,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Pública,2,Entre 1-3 horas,13.5,7,6,Música,6,7,Instagram,2,10,7,Entretenimiento,5,4,No tiene efecto,4,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
25,Femenino,Privada,5,Entre 6-9 horas,17,10,5,Voluntariado,3,8,Instagram,2,50,7,Académico,5,2,Motiva,1,Mañana (6am-11:59 am),Sí,5,5,4,Entre 3-6 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Privada,2,Entre 9-12 horas,15,3,7,Música,2,8,Whatsapp,2,20,7,Entretenimiento,5,1,Motiva,3,Tarde (12 pm - 6pm),No,3,20,2,Entre 6-9 horas,Entre 9-12 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,2,Entre 3-6 horas,16,10,4,No participo en ninguna,3,6,Tiktok,5,10,7,Entretenimiento,5,3,No tiene efecto,4,Noche(6pm-12 am),Sí,4,2,4,Entre 3-6 horas,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
22,Masculino,Privada,5,Entre 3-6 horas,12,3,6,No participo en ninguna,5,3,Tiktok,5,7,7,Entretenimiento,4,5,Desmotiva,4,Noche(6pm-12 am),Sí,4,0,4,Entre 3-6 horas,Entre 6-9 horas,Entre 3-6 horas,Entre 3-6 horas
18,Masculino,Privada,2,Entre 1-3 horas,14.9,3,6,No participo en ninguna,3,8,Whatsapp,12,2,4,Socializar,4,2,No tiene efecto,5,Tarde (12 pm - 6pm),Sí,4,0,1,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Privada,2.5,Entre 3-6 horas,12.7,8,4,Deportes,4,6,Whatsapp,1,20,7,Entretenimiento,4,3,Motiva,1,Noche(6pm-12 am),Sí,2,10,2,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas,Entre 3-6 horas
21,Masculino,Privada,3,Entre 1-3 horas,12,5,5,Club Académico,2,5,Tiktok,5,20,7,Entretenimiento,4,3,Motiva,5,Noche(6pm-12 am),Sí,3,10,1,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Masculino,Privada,1,Entre 1-3 horas,16,6,6,Deportes,5,4,Instagram,3,5,7,Entretenimiento,3,5,No tiene efecto,4,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,6,Entre 1-3 horas,15,4,7,No participo en ninguna,2,8,Whatsapp,10,0,7,Entretenimiento,5,1,No tiene efecto,3,Noche(6pm-12 am),No,3,0,1,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4,NA,18.76,3,5,No participo en ninguna,2,8,Instagram,0,5,7,Entretenimiento,5,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,5,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,6,Entre 3-6 horas,14,9,5,Deportes,10,8,Whatsapp,5,70,7,Socializar,3,4,No tiene efecto,3,Noche(6pm-12 am),Sí,4,4,5,Entre 3-6 horas,Entre 3-6 horas,Entre 1-3 horas,Entre 1-3 horas
23,Masculino,Privada,5,Entre 6-9 horas,12,5,7,No participo en ninguna,15,7,Whatsapp,2,5,5,Entretenimiento,4,4,Desmotiva,3,Madrugada (12am-6am),No,3,0,3,Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,1,0 horas (no lo uso),20,10,8,Deportes,0,7,Whatsapp,24,0,0,Entretenimiento,4,4,No tiene efecto,4,Madrugada (12am-6am),No,5,NA,5,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,2,Entre 6-9 horas,15,7,6,Voluntariado,2,6,Whatsapp,1,0,7,Noticias,2,4,Motiva,4,Noche(6pm-12 am),Sí,3,5,3,Entre 1-3 horas,Entre 6-9 horas,Entre 1-3 horas,Entre 1-3 horas
21,Femenino,Pública,4,Entre 3-6 horas,17.4,9,8,Voluntariado,2,5,Whatsapp,1,4,6,Noticias,5,3,Motiva,4,Noche(6pm-12 am),Sí,3,0,4,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
21,Masculino,Privada,5,Entre 1-3 horas,13.5,8,5,No participo en ninguna,0,6,Tiktok,2,20,7,Entretenimiento,3,4,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,4,5,4,Entre 1-3 horas,Entre 6-9 horas,Entre 1-3 horas,Entre 1-3 horas
21,Femenino,Privada,6,Entre 3-6 horas,13.3,5,4,No participo en ninguna,4,6,Tiktok,1,10,7,Entretenimiento,5,4,No tiene efecto,2,Noche(6pm-12 am),Sí,3,7,4,Entre 1-3 horas,Entre 6-9 horas,Entre 1-3 horas,0 horas (no lo uso)
20,Masculino,Privada,4,Entre 1-3 horas,14,4,6,Club Académico,5,6,Otro,3,4,0,Entretenimiento,4,4,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,4,0,3,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Pública,6.3,Entre 1-3 horas,18,9,6,Arte,6,6,Whatsapp,5,2,7,Académico,5,5,No tiene efecto,5,Noche(6pm-12 am),Sí,5,0,5,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,4,Entre 3-6 horas,16,10,4,No participo en ninguna,1,8,Tiktok,24,60,7,Entretenimiento,3,4,No tiene efecto,2,Tarde (12 pm - 6pm),Sí,4,2,1,Entre 1-3 horas,Entre 6-9 horas,Entre 1-3 horas,Entre 6-9 horas
19,Masculino,Privada,5,Entre 1-3 horas,15,4,6,Deportes,5,8,Instagram,8,10,7,Socializar,5,3,Motiva,2,Noche(6pm-12 am),Sí,3,0,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,6,Entre 3-6 horas,0,5,3,No participo en ninguna,5,6,Otro,24,5,7,Socializar,3,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,2,3,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,8,0 horas (no lo uso),15.45,5,5,No participo en ninguna,3,7,Tiktok,8,10,2,Entretenimiento,3,4,Desmotiva,4,Tarde (12 pm - 6pm),No,5,5,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
24,Masculino,Privada,1,Entre 3-6 horas,15.4,8,5,Deportes,6,6,Whatsapp,3,1,6,Entretenimiento,4,5,No tiene efecto,3,Noche(6pm-12 am),Sí,3,8,4,Entre 3-6 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
23,Masculino,Privada,5,Entre 3-6 horas,14,9,3,No participo en ninguna,0,5,Tiktok,12,5,7,Académico,5,1,No tiene efecto,1,Noche(6pm-12 am),No,4,0,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Pública,8,Entre 3-6 horas,0,1,6,Deportes,4,8,Tiktok,5,20,7,Académico,5,4,Motiva,5,Noche(6pm-12 am),Sí,5,5,3,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),Entre 1-3 horas
22,Masculino,Privada,4,Entre 1-3 horas,16.32,3,5,Música,0,7,Whatsapp,2,7,7,Entretenimiento,5,5,No tiene efecto,3,Mañana (6am-11:59 am),Sí,4,0,2,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,4,Entre 6-9 horas,14.6,2,7,Deportes,5,7,Whatsapp,3,5,7,Socializar,3,3,Motiva,3,Noche(6pm-12 am),Sí,4,10,3,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Pública,2.4,Entre 1-3 horas,0,2,3,Música,2,8,Whatsapp,14,2,3,Entretenimiento,3,3,Motiva,4,Mañana (6am-11:59 am),Sí,3,42,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,3,Entre 6-9 horas,19,6,5,No participo en ninguna,1,8,Tiktok,2,1,7,Entretenimiento,4,2,No tiene efecto,3,Mañana (6am-11:59 am),Sí,3,5,2,Entre 1-3 horas,Entre 9-12 horas,0 horas (no lo uso),0 horas (no lo uso)
18,Masculino,Privada,5,Entre 3-6 horas,16.4,3,6,No participo en ninguna,4,7,Whatsapp,1,34,7,Entretenimiento,4,5,Motiva,3,Tarde (12 pm - 6pm),Sí,2,4,3,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
22,Masculino,Privada,10,Entre 1-3 horas,14.98,9,7,Música,0,6,Tiktok,2,20,7,Entretenimiento,4,4,No tiene efecto,3,Noche(6pm-12 am),No,3,3,2,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,7,Entre 6-9 horas,13,6,5,No participo en ninguna,0,7,Tiktok,1,15,7,Entretenimiento,4,4,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,4,1,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,3.5,Entre 3-6 horas,16,7,5,Club Académico,7,5,Whatsapp,24,50,7,Socializar,4,3,Motiva,2,Madrugada (12am-6am),Sí,3,10,4,Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
23,Femenino,Privada,3.5,NA,12.61,10,7,Voluntariado,1,8,Facebook / meta,3,20,5,Entretenimiento,3,4,Motiva,5,Mañana (6am-11:59 am),Sí,2,5,5,0 horas (no lo uso),Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Privada,5,Entre 1-3 horas,14.3,4,7,Club Académico,1,5,Tiktok,2,15,7,Entretenimiento,3,4,Desmotiva,4,Noche(6pm-12 am),Sí,4,30,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
24,Masculino,Privada,4,Entre 6-9 horas,18,2,6,Deportes,8,8,Whatsapp,2,10,7,Entretenimiento,5,1,Motiva,1,Noche(6pm-12 am),Sí,5,6,5,0 horas (no lo uso),Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,3,Entre 1-3 horas,13,5,5,Voluntariado,2,7,Tiktok,7,5,4,Entretenimiento,4,2,No tiene efecto,2,Noche(6pm-12 am),Sí,2,0,4,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
19,Masculino,Privada,4,Entre 1-3 horas,12,5,5,No participo en ninguna,0,6,Instagram,6,10,7,Entretenimiento,5,3,Desmotiva,3,Noche(6pm-12 am),Sí,3,10,3,Entre 3-6 horas,Entre 3-6 horas,0 horas (no lo uso),Entre 1-3 horas
26,Masculino,Privada,2.5,Entre 6-9 horas,12,10,6,Deportes,4,8,Whatsapp,1,30,7,Entretenimiento,4,4,No tiene efecto,1,Tarde (12 pm - 6pm),No,5,3,3,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,2,Entre 3-6 horas,14.2,9,6,No participo en ninguna,1,6,Whatsapp,12,5,7,Noticias,5,4,No tiene efecto,1,Noche(6pm-12 am),Sí,4,3,2,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
19,Masculino,Privada,4,Entre 1-3 horas,13.55,4,6,No participo en ninguna,0,6,Instagram,1,10,7,Entretenimiento,4,1,No tiene efecto,3,Mañana (6am-11:59 am),No,4,0,1,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,3,Entre 9-12 horas,16,9,8,No participo en ninguna,1,7,Tiktok,3,3,7,Entretenimiento,5,1,No tiene efecto,3,Noche(6pm-12 am),Sí,4,10,5,Entre 6-9 horas,Entre 9-12 horas,0 horas (no lo uso),0 horas (no lo uso)
25,Masculino,Privada,2,Entre 3-6 horas,15,8,4,Deportes,8,6,Whatsapp,3,3,7,Entretenimiento,4,3,No tiene efecto,3,Noche(6pm-12 am),No,3,0,3,Entre 3-6 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
23,Femenino,Privada,5,Entre 3-6 horas,16.46,10,2,No participo en ninguna,0,8,Otro,24,50,7,Entretenimiento,4,3,No tiene efecto,4,Noche(6pm-12 am),Sí,4,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Masculino,Privada,4,Entre 6-9 horas,1,9,7,Música,7,8,Whatsapp,2,NA,7,Entretenimiento,4,4,Desmotiva,4,Noche(6pm-12 am),Sí,3,2,3,Entre 6-9 horas,Entre 6-9 horas,Entre 6-9 horas,Entre 6-9 horas
21,Femenino,Privada,4,Entre 6-9 horas,14,9,6,No participo en ninguna,0,6,Whatsapp,24,4,0,Entretenimiento,5,5,No tiene efecto,1,Noche(6pm-12 am),Sí,5,5,4,0 horas (no lo uso),Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
22,Femenino,Privada,3,Entre 6-9 horas,14.6,9,7,No participo en ninguna,4,6,Whatsapp,5,15,5,Entretenimiento,4,3,No tiene efecto,4,Noche(6pm-12 am),Sí,4,2,2,Entre 3-6 horas,Entre 6-9 horas,Entre 1-3 horas,0 horas (no lo uso)
23,Femenino,Privada,2,Entre 3-6 horas,14.7,7,6,No participo en ninguna,1,7,Tiktok,2,10,5,Noticias,4,5,Motiva,4,Noche(6pm-12 am),No,4,2,3,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
24,Femenino,Privada,3,Entre 1-3 horas,17,9,8,Voluntariado,0,6,Whatsapp,1,10,7,Entretenimiento,3,5,Desmotiva,4,Tarde (12 pm - 6pm),Sí,3,3,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
20,Femenino,Privada,12,Entre 1-3 horas,15,3,6,Música,4,6,Whatsapp,24,2,3,Académico,5,4,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,5,0,1,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,4,Entre 6-9 horas,16,3,5,Deportes,2,6,Tiktok,1,15,7,Entretenimiento,3,5,No tiene efecto,3,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,7,Entre 1-3 horas,13,3,5,Deportes,3,4,Whatsapp,3,5,7,Entretenimiento,3,4,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,2,2,3,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas
18,Masculino,Pública,2,Entre 9-12 horas,0,5,5,Deportes,6,6,Whatsapp,0,0,7,Entretenimiento,3,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,2,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Masculino,Privada,2,Entre 3-6 horas,13,5,5,Deportes,4,7,Whatsapp,5,20,7,Entretenimiento,5,2,No tiene efecto,3,Tarde (12 pm - 6pm),No,4,20,5,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Femenino,Privada,2,Entre 6-9 horas,18,10,6,Voluntariado,3,7,Whatsapp,5,8,7,Entretenimiento,4,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,4,1,3,0 horas (no lo uso),Entre 6-9 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,4.5,Entre 3-6 horas,13,3,3,No participo en ninguna,2,5,Whatsapp,1,1,7,Entretenimiento,3,5,Desmotiva,1,Tarde (12 pm - 6pm),Sí,2,0,4,0 horas (no lo uso),Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
21,Femenino,Privada,4,Entre 3-6 horas,14,3,4,No participo en ninguna,9,6,Otro,4,3,4,Entretenimiento,3,4,No tiene efecto,3,Noche(6pm-12 am),Sí,3,0,4,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Privada,7.8,Entre 6-9 horas,15,6,6,No participo en ninguna,8,5,Whatsapp,2,15,5,Académico,4,3,Motiva,5,Noche(6pm-12 am),Sí,4,9,3,0 horas (no lo uso),Entre 3-6 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Masculino,Privada,1.5,Entre 6-9 horas,15,2,6,No participo en ninguna,6,7,Whatsapp,3,6,6,Entretenimiento,3,2,Motiva,3,Tarde (12 pm - 6pm),Sí,2,0,2,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,5,Entre 1-3 horas,17,5,7,No participo en ninguna,1,6,Tiktok,2,6,7,Entretenimiento,2,3,Desmotiva,5,Tarde (12 pm - 6pm),Sí,3,14,2,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
19,Femenino,Privada,1,Entre 9-12 horas,10,5,5,Arte,10,5,Instagram,0,50,7,Noticias,5,3,Motiva,5,Madrugada (12am-6am),Sí,2,10,5,Entre 9-12 horas,Entre 9-12 horas,0 horas (no lo uso),Entre 9-12 horas
19,Femenino,Privada,3,Entre 1-3 horas,13,5,6,No participo en ninguna,6,6,Otro,4,0,0,Entretenimiento,4,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,0,3,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
29,Masculino,Pública,3,Entre 1-3 horas,14,9,8,No participo en ninguna,6,8,Instagram,15,0,5,Noticias,5,2,No tiene efecto,1,Noche(6pm-12 am),Sí,4,0,4,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas,Entre 1-3 horas
22,Femenino,Privada,8,Entre 1-3 horas,14,6,6,Deportes,4,7,Whatsapp,3,5,6,Entretenimiento,4,3,Motiva,4,Noche(6pm-12 am),Sí,3,7,4,0 horas (no lo uso),Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso)
18,Femenino,Privada,12,Entre 1-3 horas,15,3,7,Deportes,1,6,Tiktok,5,0,3,Entretenimiento,3,3,No tiene efecto,3,Noche(6pm-12 am),Sí,3,1,2,Entre 1-3 horas,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
17,Femenino,Pública,11,Entre 1-3 horas,0,1,6,No participo en ninguna,1,7,Tiktok,3,8,2,Entretenimiento,4,3,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,4,1,1,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso)
25,Femenino,Pública,6,Entre 6-9 horas,13,8,8,Música,5,5,Instagram,5,12,5,Académico,2,4,Desmotiva,4,Noche(6pm-12 am),Sí,4,2,4,Entre 1-3 horas,0 horas (no lo uso),Entre 1-3 horas,0 horas (no lo uso)
20,Masculino,Privada,4,Entre 1-3 horas,17.7,3,7,Voluntariado,3,4,Tiktok,1,20,7,Entretenimiento,4,2,No tiene efecto,3,Tarde (12 pm - 6pm),Sí,3,0,2,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas,Entre 1-3 horas
23,Femenino,Privada,6,Entre 3-6 horas,13,5,5,Arte,7,6,Instagram,3,10,7,Entretenimiento,4,5,Motiva,3,Noche(6pm-12 am),No,3,5,3,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso),0 horas (no lo uso)
23,Masculino,Pública,3,Entre 1-3 horas,13,3,7,No participo en ninguna,7,7,Whatsapp,1,2,7,Entretenimiento,3,5,No tiene efecto,5,Noche(6pm-12 am),Sí,3,4,2,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Femenino,Privada,5,Entre 3-6 horas,15,5,7,No participo en ninguna,1,5,Whatsapp,8,4,6,Entretenimiento,1,5,No tiene efecto,4,Tarde (12 pm - 6pm),Sí,3,0,4,Entre 1-3 horas,Entre 3-6 horas,0 horas (no lo uso),0 horas (no lo uso)
20,Masculino,Pública,6,Entre 3-6 horas,12,7,6,Deportes,4,8,Whatsapp,4,4,7,Entretenimiento,3,3,Motiva,4,Noche(6pm-12 am),Sí,3,3,2,Entre 1-3 horas,0 horas (no lo uso),0 horas (no lo uso),Entre 1-3 horas
